capture_us,arm_x,arm_z,claw
1787986365803769,110,-60,128
1787986365823667,110,-60,128
1787986365843655,110,-60,128
1787986365864684,110,-60,128
1787986365883444,110,-60,128
1787986365903624,110,-60,128
1787986365923772,110,-60,128
1787986365944473,110,-60,128
1787986365963504,110,-60,128
1787986365984392,110,-60,128
1787986366003821,110,-60,128
1787986366023711,110,-60,128
1787986366045243,110,-60,128
1787986366063492,110,-60,128
1787986366083659,110,-60,128
1787986366104332,110,-60,128
1787986366123694,110,-60,128
1787986366144177,110,-60,128
1787986366163785,110,-60,128
1787986366183892,110,-60,128
1787986366203546,110,-60,128
1787986366223584,110,-60,128
1787986366244377,110,-60,128
1787986366264151,110,-60,128
1787986366283708,110,-60,128
1787986366303523,110,-60,128
1787986366323643,110,-60,128
1787986366344184,110,-60,128
1787986366363876,110,-60,128
1787986366384091,110,-60,128
1787986366404218,110,-60,128
1787986366424201,110,-60,128
1787986366444594,110,-60,128
1787986366465266,110,-60,128
1787986366484340,110,-60,128
1787986366503865,110,-60,128
1787986366523814,110,-60,128
1787986366543701,110,-60,128
1787986366563709,110,-60,128
1787986366583753,110,-60,128
1787986366604558,110,-60,128
1787986366624420,110,-60,128
1787986366643885,110,-60,128
1787986366664213,110,-60,128
1787986366684285,110,-60,128
1787986366703908,110,-60,128
1787986366724413,110,-60,128
1787986366744256,110,-60,128
1787986366763737,110,-60,128
1787986366783827,110,-60,128
1787986366804258,110,-60,128
1787986366823870,110,-60,128
1787986366843724,110,-60,128
1787986366863923,110,-60,128
1787986366883942,110,-60,128
1787986366903745,110,-60,128
1787986366923947,110,-60,128
1787986366943930,110,-60,128
1787986366964057,110,-60,128
1787986366984065,110,-60,128
1787986367004290,110,-60,128
1787986367024256,110,-60,128
1787986367044439,110,-60,128
1787986367064207,110,-60,128
1787986367083841,110,-60,128
1787986367104537,110,-60,128
1787986367124388,110,-60,128
1787986367144574,110,-60,128
1787986367164220,110,-60,128
1787986367184126,110,-60,128
1787986367203652,110,-60,128
1787986367224390,110,-60,128
1787986367244600,110,-60,128
1787986367263723,110,-60,128
1787986367284061,110,-60,128
1787986367304391,110,-60,128
1787986367324393,110,-60,128
1787986367343924,110,-60,128
1787986367364282,110,-60,128
1787986367384165,110,-60,128
1787986367404492,110,-60,128
1787986367424454,110,-60,128
1787986367444202,110,-60,128
1787986367464179,110,-60,128
1787986367483952,110,-60,128
1787986367504371,110,-60,128
1787986367524054,110,-60,128
1787986367544278,110,-60,128
1787986367564565,110,-60,128
1787986367583850,110,-60,128
1787986367603938,110,-60,128
1787986367623871,110,-60,128
1787986367643870,110,-60,128
1787986367663670,110,-60,128
1787986367683925,110,-60,128
1787986367703964,110,-60,128
1787986367723947,110,-60,128
1787986367743747,110,-60,128
1787986367764394,110,-60,128
1787986367783727,110,-60,128
1787986367803554,110,-60,128
1787986367824362,110,-60,128
1787986367843741,110,-60,128
1787986367864535,110,-60,128
1787986367884179,110,-60,128
1787986367904233,110,-60,128
1787986367923480,110,-60,128
1787986367944168,110,-60,128
1787986367963611,110,-60,128
1787986367983960,110,-60,128
1787986368003822,110,-60,128
1787986368024210,110,-60,128
1787986368044029,110,-60,128
1787986368064473,110,-60,128
1787986368084158,110,-60,128
1787986368103590,110,-60,128
1787986368124225,110,-60,128
1787986368144031,110,-60,128
1787986368164169,110,-60,128
1787986368184624,110,-60,128
1787986368204532,110,-60,128
1787986368223687,110,-60,128
1787986368244395,110,-60,128
1787986368264355,110,-60,128
1787986368283757,110,-60,128
1787986368303679,110,-60,128
1787986368323985,110,-60,128
1787986368343889,110,-60,128
1787986368364126,110,-60,128
1787986368383919,110,-60,128
1787986368403947,110,-60,128
1787986368424264,110,-60,128
1787986368443872,110,-60,128
1787986368464016,110,-60,128
1787986368483629,110,-60,128
1787986368504374,110,-60,128
1787986368523704,110,-60,128
1787986368543735,110,-60,128
1787986368563983,110,-60,128
1787986368584117,110,-60,128
1787986368604212,110,-60,128
1787986368624472,110,-60,128
1787986368644581,110,-60,128
1787986368664515,110,-60,128
1787986368684012,110,-60,128
1787986368703776,110,-60,128
1787986368724148,110,-60,128
1787986368743419,110,-60,128
1787986368764127,110,-60,128
1787986368783686,110,-60,128
1787986368804103,110,-60,128
1787986368824336,110,-60,128
1787986368844521,110,-60,128
1787986368864191,110,-60,128
1787986368883505,110,-60,128
1787986368903577,110,-60,128
1787986368924464,110,-60,128
1787986368943988,110,-60,128
1787986368964602,110,-60,128
1787986368983695,110,-60,128
1787986369004307,110,-60,128
1787986369024090,110,-60,128
1787986369044413,110,-60,128
1787986369063908,110,-60,128
1787986369084328,110,-60,128
1787986369104543,110,-60,128
1787986369124148,110,-60,128
1787986369143919,110,-60,128
1787986369164007,110,-60,128
1787986369183938,110,-60,128
1787986369204478,110,-60,128
1787986369224375,110,-60,128
1787986369244107,110,-60,128
1787986369263915,110,-60,128
1787986369283608,110,-60,128
1787986369303768,110,-60,128
1787986369324026,110,-60,128
1787986369344094,110,-60,128
1787986369363785,110,-60,128
1787986369383574,110,-60,128
1787986369404286,110,-60,128
1787986369423637,110,-60,128
1787986369443793,110,-60,128
1787986369463531,110,-60,128
1787986369483666,110,-60,128
1787986369503949,110,-60,128
1787986369524027,110,-60,128
1787986369543597,110,-60,128
1787986369564201,110,-60,128
1787986369584204,110,-60,128
1787986369604548,110,-60,128
1787986369623533,110,-60,128
1787986369643885,110,-60,128
1787986369663778,110,-60,128
1787986369683570,110,-60,128
1787986369703974,110,-60,128
1787986369723773,110,-60,128
1787986369744435,110,-60,128
1787986369763737,110,-60,128
1787986369783795,110,-60,128
1787986369804578,110,-60,128
1787986369824469,110,-60,128
1787986369843819,110,-60,128
1787986369863859,110,-60,128
1787986369884197,110,-60,128
1787986369903728,110,-60,128
1787986369923771,110,-60,128
1787986369944441,110,-60,128
1787986369963826,110,-60,128
1787986369984467,110,-60,128
1787986370003803,110,-60,128
1787986370023494,110,-60,128
1787986370044210,110,-60,128
1787986370064232,110,-60,128
1787986370084523,110,-60,128
1787986370104060,110,-60,128
1787986370124085,110,-60,128
1787986370144120,110,-60,128
1787986370164138,110,-60,128
1787986370184151,110,-60,128
1787986370204281,110,-60,128
1787986370224284,110,-60,128
1787986370243845,110,-60,128
1787986370263894,110,-60,128
1787986370284320,110,-60,128
1787986370304621,110,-60,128
1787986370323861,110,-60,128
1787986370344465,110,-60,128
1787986370363538,110,-60,128
1787986370384325,110,-60,128
1787986370403881,110,-60,128
1787986370423559,110,-60,128
1787986370443998,110,-60,128
1787986370463929,110,-60,128
1787986370484068,110,-60,128
1787986370504372,110,-60,128
1787986370523868,110,-60,128
1787986370543872,110,-60,128
1787986370563578,110,-60,128
1787986370584044,110,-60,128
1787986370603890,110,-60,128
1787986370623710,110,-60,128
1787986370644179,110,-60,128
1787986370664056,110,-60,128
1787986370684389,110,-60,128
1787986370703852,110,-60,128
1787986370723573,110,-60,128
1787986370743973,110,-60,128
1787986370764139,110,-60,128
1787986370784306,110,-60,128
1787986370803943,110,-60,128
1787986370823633,110,-60,128
1787986370843967,110,-60,128
1787986370864344,110,-60,128
1787986370884441,110,-60,128
1787986370908007,110,-60,128
1787986370923794,110,-60,128
1787986370943879,110,-60,128
1787986370964007,110,-60,128
1787986370984560,110,-60,128
1787986371004315,110,-60,128
1787986371033830,110,-50,128
1787986371055283,110,-50,128
1787986371078019,110,-50,128
1787986371094613,110,-50,128
1787986371115332,110,-50,128
1787986371134747,110,-50,128
1787986371155265,110,-50,128
1787986371175231,110,-50,128
1787986371195442,110,-50,128
1787986371219379,110,-50,128
1787986371240008,110,-50,128
1787986371259766,110,-50,128
1787986371280316,110,-50,128
1787986371300530,110,-50,128
1787986371319697,110,-50,128
1787986371340300,110,-50,128
1787986371373216,110,-50,128
1787986371394146,110,-50,128
1787986371414334,110,-50,128
1787986371433922,110,-50,128
1787986371454032,110,-50,128
1787986371473572,110,-50,128
1787986371493954,110,-50,128
1787986371514415,110,-50,128
1787986371534547,110,-50,128
1787986371553943,110,-50,128
1787986371576228,110,-50,128
1787986371594318,110,-50,128
1787986371614481,110,-50,128
1787986371634061,110,-50,128
1787986371653748,110,-50,128
1787986371674000,110,-50,128
1787986371694350,110,-50,128
1787986371713659,110,-50,128
1787986371734147,110,-50,128
1787986371753806,110,-50,128
1787986371774030,110,-50,128
1787986371794132,110,-50,128
1787986371814082,110,-50,128
1787986371833791,110,-50,128
1787986371853495,110,-50,128
1787986371873902,110,-50,128
1787986371894441,110,-50,128
1787986371913565,110,-50,128
1787986371933897,110,-50,128
1787986371954431,110,-50,128
1787986371984600,110,-50,128
1787986372005811,110,-50,128
1787986372026197,110,-50,128
1787986372045658,110,-50,128
1787986372065819,110,-50,128
1787986372086467,110,-50,128
1787986372105629,110,-50,128
1787986372125969,110,-50,128
1787986372146452,110,-50,128
1787986372166042,110,-50,128
1787986372185475,110,-50,128
1787986372205635,110,-50,128
1787986372226533,110,-50,128
1787986372245850,110,-50,128
1787986372266187,110,-50,128
1787986372285831,110,-50,128
1787986372306327,110,-50,128
1787986372325873,110,-50,128
1787986372346430,110,-50,128
1787986372366044,110,-50,128
1787986372386246,110,-50,128
1787986372406269,110,-50,128
1787986372426813,110,-50,128
1787986372446147,110,-50,128
1787986372465740,110,-50,128
1787986372486263,110,-50,128
1787986372505998,110,-50,128
1787986372525543,110,-50,128
1787986372545968,110,-50,128
1787986372565709,110,-50,128
1787986372586541,110,-50,128
1787986372606389,110,-50,128
1787986372626210,110,-50,128
1787986372646357,110,-50,128
1787986372666021,110,-50,128
1787986372685830,110,-50,128
1787986372705978,110,-50,128
1787986372726237,110,-50,128
1787986372745830,110,-50,128
1787986372765618,110,-50,128
1787986372786381,110,-50,128
1787986372805850,110,-50,128
1787986372826319,110,-50,128
1787986372846225,110,-50,128
1787986372865591,110,-50,128
1787986372885608,110,-50,128
1787986372906071,110,-50,128
1787986372926117,110,-50,128
1787986372945680,110,-50,128
1787986372966385,110,-50,128
1787986372986417,110,-50,128
1787986373011171,110,-50,128
1787986373031958,110,-50,128
1787986373053453,110,-50,128
1787986373071726,110,-50,128
1787986373091803,110,-50,128
1787986373111826,110,-50,128
1787986373132455,110,-50,128
1787986373152355,110,-50,128
1787986373172493,110,-50,128
1787986373192451,110,-50,128
1787986373212162,110,-50,128
1787986373232517,110,-50,128
1787986373252144,110,-50,128
1787986373271950,110,-50,128
1787986373291780,110,-50,128
1787986373312515,110,-50,128
1787986373332403,110,-50,128
1787986373352060,110,-50,128
1787986373372473,110,-50,128
1787986373391717,110,-50,128
1787986373413333,110,-50,128
1787986373432091,110,-50,128
1787986373451561,110,-50,128
1787986373471627,110,-50,128
1787986373491486,110,-50,128
1787986373512539,110,-50,128
1787986373532254,110,-50,128
1787986373551939,110,-50,128
1787986373572429,110,-50,128
1787986373592470,110,-50,128
1787986373612258,110,-50,128
1787986373631973,110,-50,128
1787986373652252,110,-50,128
1787986373672082,110,-50,128
1787986373692081,110,-50,128
1787986373712196,110,-50,128
1787986373731913,110,-50,128
1787986373752431,110,-50,128
1787986373771824,110,-50,128
1787986373791508,110,-50,128
1787986373811775,110,-50,128
1787986373837820,110,-50,128
1787986373858525,110,-50,128
1787986373879499,110,-50,128
1787986373898730,110,-50,128
1787986373919462,110,-50,128
1787986373938700,110,-50,128
1787986373959036,110,-50,128
1787986373979311,110,-50,128
1787986373998852,110,-50,128
1787986374018512,110,-50,128
1787986374038727,110,-50,128
1787986374059394,110,-50,128
1787986374080916,110,-50,128
1787986374098558,110,-50,128
1787986374119129,110,-50,128
1787986374138564,110,-50,128
1787986374158977,110,-50,128
1787986374178927,110,-50,128
1787986374199256,110,-50,128
1787986374219326,110,-50,128
1787986374238562,110,-50,128
1787986374262224,110,-50,128
1787986374279559,110,-50,128
1787986374299482,110,-50,128
1787986374318837,110,-50,128
1787986374338725,110,-50,128
1787986374359480,110,-50,128
1787986374379269,110,-50,128
1787986374399252,110,-50,128
1787986374418649,110,-50,128
1787986374444700,110,-50,128
1787986374465595,110,-50,128
1787986374485957,110,-50,128
1787986374505620,110,-50,128
1787986374525844,110,-50,128
1787986374546129,110,-50,128
1787986374565839,110,-50,128
1787986374586120,110,-50,128
1787986374606411,110,-50,128
1787986374626216,110,-50,128
1787986374646409,110,-50,128
1787986374666083,110,-50,128
1787986374686212,110,-50,128
1787986374705776,110,-50,128
1787986374725751,110,-50,128
1787986374745824,110,-50,128
1787986374766286,110,-50,128
1787986374785808,110,-50,128
1787986374805823,110,-50,128
1787986374826221,110,-50,128
1787986374857582,110,-50,128
1787986374878718,110,-50,128
1787986374898557,110,-50,128
1787986374927887,110,-50,128
1787986374948611,110,-50,128
1787986374968776,110,-50,128
1787986374989069,110,-50,128
1787986375008799,110,-50,128
1787986375028988,110,-50,128
1787986375050585,110,-50,128
1787986375068730,110,-50,128
1787986375105688,110,-50,128
1787986375127019,110,-50,128
1787986375146546,110,-50,128
1787986375167071,110,-50,128
1787986375187368,110,-50,128
1787986375207487,110,-50,128
1787986375226833,110,-50,128
1787986375247132,110,-50,128
1787986375266754,110,-50,128
1787986375287466,110,-50,128
1787986375307040,110,-50,128
1787986375326478,110,-50,128
1787986375347109,110,-50,128
1787986375366948,110,-50,128
1787986375386710,110,-50,128
1787986375406887,110,-50,128
1787986375426898,110,-50,128
1787986375446894,110,-50,128
1787986375467115,110,-50,128
1787986375487033,110,-50,128
1787986375507259,110,-50,128
1787986375527044,110,-50,128
1787986375547162,110,-50,128
1787986375566704,110,-50,128
1787986375586667,110,-50,128
1787986375607027,110,-50,128
1787986375627175,110,-50,128
1787986375647170,110,-50,128
1787986375666765,110,-50,128
1787986375686559,110,-50,128
1787986375707278,110,-50,128
1787986375727285,110,-50,128
1787986375747147,110,-50,128
1787986375768132,110,-50,128
1787986375786556,110,-50,128
1787986375806658,110,-50,128
1787986375826708,110,-50,128
1787986375846630,110,-50,128
1787986375867340,110,-50,128
1787986375887331,110,-50,128
1787986375906985,110,-50,128
1787986375926996,110,-50,128
1787986375950393,110,-50,128
1787986375967415,110,-50,128
1787986375987362,110,-50,128
1787986376007547,110,-50,128
1787986376026756,110,-50,128
1787986376047333,110,-50,128
1787986376066806,110,-50,128
1787986376086809,110,-50,128
1787986376108599,110,-50,128
1787986376127521,110,-50,128
1787986376147262,110,-50,128
1787986376167235,110,-50,128
1787986376187304,110,-50,128
1787986376206869,110,-50,128
1787986376227437,110,-50,128
1787986376247511,110,-50,128
1787986376267191,110,-50,128
1787986376286643,110,-50,128
1787986376307063,110,-50,128
1787986376327301,110,-50,128
1787986376347413,110,-50,128
1787986376367201,110,-50,128
1787986376386592,110,-50,128
1787986376407037,110,-50,128
1787986376427017,110,-50,128
1787986376455880,110,-50,128
1787986376477189,110,-50,128
1787986376497487,110,-50,128
1787986376516651,110,-50,128
1787986376537339,110,-50,128
1787986376556941,110,-50,128
1787986376576790,110,-50,128
1787986376596648,110,-50,128
1787986376616795,110,-50,128
1787986376637196,110,-50,128
1787986376656484,110,-50,128
1787986376677408,110,-50,128
1787986376697076,110,-50,128
1787986376716801,110,-50,128
1787986376736915,110,-50,128
1787986376757347,110,-50,128
1787986376776684,110,-50,128
1787986376796799,110,-50,128
1787986376817113,110,-50,128
1787986376836857,110,-50,128
1787986376856435,110,-50,128
1787986376876494,110,-50,128
1787986376896614,110,-50,128
1787986376917446,110,-50,128
1787986376937524,110,-50,128
1787986376956666,110,-50,128
1787986376977038,110,-50,128
1787986376996601,110,-50,128
1787986377016762,110,-50,128
1787986377037510,110,-50,128
1787986377056601,110,-50,128
1787986377076979,110,-50,128
1787986377097481,110,-50,128
1787986377116605,110,-50,128
1787986377137350,110,-50,128
1787986377157052,110,-50,128
1787986377176896,110,-50,128
1787986377196934,110,-50,128
1787986377217076,110,-50,128
1787986377236864,110,-50,128
1787986377256731,110,-50,128
1787986377276794,110,-50,128
1787986377296935,110,-50,128
1787986377317267,110,-50,128
1787986377337298,110,-50,128
1787986377356699,110,-50,128
1787986377376633,110,-50,128
1787986377397131,110,-50,128
1787986377417418,110,-50,128
1787986377437253,110,-50,128
1787986377457265,110,-50,128
1787986377476912,110,-50,128
1787986377496960,110,-50,128
1787986377516969,110,-50,128
1787986377536718,110,-50,128
1787986377557020,110,-50,128
1787986377576468,110,-50,128
1787986377596832,110,-50,128
1787986377616902,110,-50,128
1787986377637478,110,-50,128
1787986377657068,110,-50,128
1787986377676642,110,-50,128
1787986377697009,110,-50,128
1787986377722818,110,-50,128
1787986377744354,110,-50,128
1787986377764109,110,-50,128
1787986377783806,110,-50,128
1787986377804555,110,-50,128
1787986377824357,110,-50,128
1787986377843607,110,-50,128
1787986377863881,110,-50,128
1787986377883800,110,-50,128
1787986377904526,110,-50,128
1787986377923762,110,-50,128
1787986377943589,110,-50,128
1787986377964435,110,-50,128
1787986377986250,110,-50,128
1787986378004321,110,-50,128
1787986378023587,110,-50,128
1787986378043717,110,-50,128
1787986378064072,110,-50,128
1787986378084264,110,-50,128
1787986378104383,110,-50,128
1787986378124263,110,-50,128
1787986378144026,110,-50,128
1787986378163701,110,-50,128
1787986378183593,110,-50,128
1787986378205260,110,-50,128
1787986378224324,110,-50,128
1787986378244218,110,-50,128
1787986378263593,110,-50,128
1787986378284101,110,-50,128
1787986378304497,110,-60,128
1787986378323888,110,-60,128
1787986378343957,110,-60,128
1787986378363705,110,-60,128
1787986378384273,110,-60,128
1787986378403865,110,-60,128
1787986378423593,110,-60,128
1787986378443726,110,-60,128
1787986378464224,110,-60,128
1787986378483612,110,-60,128
1787986378503607,110,-60,128
1787986378523650,110,-70,128
1787986378545858,110,-70,128
1787986378563981,110,-70,128
1787986378584461,110,-70,128
1787986378603799,110,-70,128
1787986378623777,110,-70,128
1787986378644448,110,-70,128
1787986378664294,110,-70,128
1787986378684071,110,-70,128
1787986378704223,110,-70,128
1787986378723792,110,-70,128
1787986378744541,110,-70,128
1787986378763751,110,-70,128
1787986378784014,110,-70,128
1787986378803903,110,-70,128
1787986378824434,110,-70,128
1787986378843905,110,-70,128
1787986378864167,110,-70,128
1787986378884144,110,-70,128
1787986378904167,110,-70,128
1787986378924404,110,-70,128
1787986378950275,110,-70,128
1787986378971859,110,-70,128
1787986378992027,110,-70,128
1787986379010663,110,-70,128
1787986379031200,110,-70,128
1787986379050691,110,-70,128
1787986379071329,110,-70,128
1787986379090857,110,-70,128
1787986379111341,110,-70,128
1787986379130475,110,-70,128
1787986379153165,110,-70,128
1787986379170793,110,-70,128
1787986379190471,110,-70,128
1787986379211621,110,-70,128
1787986379231040,110,-70,128
1787986379250397,110,-70,128
1787986379271539,110,-70,128
1787986379290527,110,-70,128
1787986379310830,110,-70,128
1787986379330498,110,-70,128
1787986379352042,110,-70,128
1787986379370827,110,-70,128
1787986379391312,110,-70,128
1787986379411145,110,-70,128
1787986379430596,110,-70,128
1787986379450406,110,-70,128
1787986379470887,110,-70,128
1787986379490501,110,-70,128
1787986379510850,110,-70,128
1787986379530770,110,-70,128
1787986379551370,110,-70,128
1787986379571866,110,-70,128
1787986379591091,110,-70,128
1787986379610523,110,-70,128
1787986379630916,110,-70,128
1787986379651140,110,-70,128
1787986379670581,110,-70,128
1787986379690468,110,-70,128
1787986379710477,110,-70,128
1787986379730650,110,-70,128
1787986379750826,110,-70,128
1787986379771004,110,-70,128
1787986379790578,110,-70,128
1787986379811067,110,-70,128
1787986379830965,110,-70,128
1787986379851091,110,-70,128
1787986379871355,110,-70,128
1787986379890889,110,-70,128
1787986379911335,110,-70,128
1787986379930415,110,-70,128
1787986379951462,110,-70,128
1787986379971289,110,-70,128
1787986379991501,110,-70,128
1787986380010683,110,-70,128
1787986380031382,110,-70,128
1787986380051350,110,-70,128
1787986380071250,110,-70,128
1787986380090499,110,-70,128
1787986380111081,110,-70,128
1787986380130450,110,-70,128
1787986380151463,110,-70,128
1787986380170607,110,-70,128
1787986380190623,110,-70,128
1787986380210445,110,-70,128
1787986380232129,110,-70,128
1787986380250558,110,-70,128
1787986380270745,110,-70,128
1787986380290791,110,-70,128
1787986380310565,110,-70,128
1787986380332286,110,-70,128
1787986380350456,110,-70,128
1787986380370642,110,-70,128
1787986380391267,110,-70,128
1787986380411245,110,-70,128
1787986380431129,110,-70,128
1787986380450611,110,-70,128
1787986380471459,110,-70,128
1787986380491670,110,-70,128
1787986380510472,110,-70,128
1787986380531151,110,-70,128
1787986380552163,110,-70,128
1787986380570802,110,-70,128
1787986380590680,110,-70,128
1787986380610632,110,-70,128
1787986380630680,110,-70,128
1787986380650438,110,-70,128
1787986380670941,110,-70,128
1787986380690409,110,-70,128
1787986380710651,110,-70,128
1787986380730648,110,-70,128
1787986380750964,110,-70,128
1787986380771020,110,-70,128
1787986380790457,110,-70,128
1787986380810513,110,-70,128
1787986380832333,110,-70,128
1787986380851608,110,-70,128
1787986380870753,110,-70,128
1787986380891508,110,-70,128
1787986380910842,110,-70,128
1787986380931116,110,-70,128
1787986380952423,110,-70,128
1787986380971077,110,-70,128
1787986380990779,110,-70,128
1787986381012035,110,-70,128
1787986381031292,110,-70,128
1787986381052407,110,-70,128
1787986381071092,110,-70,128
1787986381090906,110,-70,128
1787986381111127,110,-70,128
1787986381131564,110,-70,128
1787986381150696,110,-70,128
1787986381170843,110,-70,128
1787986381190938,110,-70,128
1787986381210515,110,-70,128
1787986381231497,110,-70,128
1787986381251447,110,-70,128
1787986381270406,110,-70,128
1787986381290538,110,-70,128
1787986381310795,110,-70,128
1787986381330476,110,-70,128
1787986381351750,110,-70,128
1787986381371313,110,-70,128
1787986381390628,110,-70,128
1787986381410777,110,-70,128
1787986381430774,110,-70,128
1787986381451137,110,-70,128
1787986381470507,110,-70,128
1787986381491417,110,-70,128
1787986381510941,110,-70,128
1787986381530801,110,-70,128
1787986381551145,110,-70,128
1787986381571392,110,-70,128
1787986381591095,110,-70,128
1787986381610695,110,-70,128
1787986381630801,110,-70,128
1787986381650722,110,-70,128
1787986381670493,110,-70,128
1787986381691205,110,-70,128
1787986381710552,110,-70,128
1787986381730574,110,-70,128
1787986381750731,110,-70,128
1787986381770571,110,-70,128
1787986381791204,110,-70,128
1787986381812287,110,-70,128
1787986381831871,110,-70,128
1787986381850842,110,-70,128
1787986381870707,110,-70,128
1787986381890420,110,-70,128
1787986381910627,110,-70,128
1787986381932381,110,-70,128
1787986381950757,110,-70,128
1787986381971000,110,-70,128
1787986381990422,110,-70,128
1787986382011287,110,-70,128
1787986382030471,110,-70,128
1787986382051913,110,-70,128
1787986382070926,110,-70,128
1787986382091885,110,-70,128
1787986382111753,110,-70,128
1787986382130589,110,-70,128
1787986382150853,110,-70,128
1787986382170622,110,-70,128
1787986382191125,110,-70,128
1787986382210913,110,-70,128
1787986382231025,110,-70,128
1787986382250581,110,-70,128
1787986382270847,110,-70,128
1787986382290870,110,-70,128
1787986382311972,110,-70,128
1787986382331416,110,-70,128
1787986382351280,110,-70,128
1787986382372625,110,-70,128
1787986382390898,110,-70,128
1787986382410710,110,-70,128
1787986382432062,110,-70,128
1787986382451378,110,-70,128
1787986382472576,110,-70,128
1787986382491011,110,-70,128
1787986382510918,110,-70,128
1787986382532407,110,-70,128
1787986382551029,110,-70,128
1787986382570994,110,-70,128
1787986382590543,110,-70,128
1787986382610656,110,-70,128
1787986382630492,110,-70,128
1787986382650749,110,-70,128
1787986382671186,110,-70,128
1787986382690870,110,-70,128
1787986382711843,110,-70,128
1787986382731289,110,-70,128
1787986382750422,110,-70,128
1787986382770614,110,-70,128
1787986382790689,110,-70,128
1787986382811249,110,-70,128
1787986382830576,110,-70,128
1787986382851284,110,-70,128
1787986382871334,110,-70,128
1787986382890570,110,-70,128
1787986382911604,110,-70,128
1787986382931855,110,-70,128
1787986382950652,110,-70,128
1787986382970898,110,-70,128
1787986382991338,110,-70,128
1787986383010978,110,-70,128
1787986383030481,110,-70,128
1787986383051282,110,-70,128
1787986383071324,110,-70,128
1787986383090777,110,-70,128
1787986383110684,110,-70,128
1787986383130798,110,-70,128
1787986383150846,110,-70,128
1787986383170478,110,-70,128
1787986383190673,110,-70,128
1787986383212086,110,-70,128
1787986383230522,110,-70,128
1787986383250608,110,-70,128
1787986383270478,110,-70,128
1787986383290786,110,-70,128
1787986383310724,110,-70,128
1787986383330534,110,-70,128
1787986383350644,110,-70,128
1787986383370554,110,-70,128
1787986383391110,110,-70,128
1787986383410452,110,-70,128
1787986383430995,110,-70,128
1787986383450785,110,-70,128
1787986383470807,110,-70,128
1787986383490858,110,-70,128
1787986383510439,110,-70,128
1787986383531537,110,-70,128
1787986383551273,110,-70,128
1787986383571139,110,-70,128
1787986383591411,110,-70,128
1787986383610896,110,-70,128
1787986383631152,110,-70,128
1787986383650581,110,-70,128
1787986383670644,110,-70,128
1787986383690453,110,-70,128
1787986383710426,110,-70,128
1787986383731020,110,-70,128
1787986383751063,110,-70,128
1787986383771408,110,-70,128
1787986383790622,110,-70,128
1787986383811594,110,-70,128
1787986383830630,110,-70,128
1787986383851187,110,-70,128
1787986383870522,110,-70,128
1787986383890926,110,-70,128
1787986383911576,110,-70,128
1787986383931914,110,-70,128
1787986383950836,110,-70,128
1787986383971528,110,-70,128
1787986383991666,110,-70,128
1787986384012472,110,-70,128
1787986384031133,110,-70,128
1787986384051429,110,-70,128
1787986384071085,110,-70,128
1787986384090416,110,-70,128
1787986384110482,110,-70,128
1787986384130745,110,-70,128
1787986384150531,110,-70,128
1787986384170429,110,-70,128
1787986384190762,110,-70,128
1787986384211054,110,-70,128
1787986384231113,110,-70,128
1787986384250996,110,-70,128
1787986384270709,110,-70,128
1787986384291247,110,-70,128
1787986384310946,110,-70,128
1787986384331327,110,-70,128
1787986384352000,110,-70,128
1787986384370612,110,-70,128
1787986384393488,110,-70,128
1787986384411194,110,-70,128
1787986384431308,110,-70,128
1787986384450639,110,-70,128
1787986384471289,110,-70,128
1787986384491542,110,-70,128
1787986384511485,110,-70,128
1787986384530524,110,-70,128
1787986384551450,110,-70,128
1787986384570815,110,-70,128
1787986384590578,110,-70,128
1787986384610930,110,-70,128
1787986384630819,110,-70,128
1787986384650591,110,-70,128
1787986384670673,110,-70,128
1787986384691674,110,-70,128
1787986384710927,110,-70,128
1787986384730463,110,-70,128
1787986384750828,110,-70,128
1787986384770951,110,-70,128
1787986384790790,110,-70,128
1787986384810506,110,-70,128
1787986384830681,110,-70,128
1787986384850511,110,-70,128
1787986384870636,110,-70,128
1787986384890521,110,-70,128
1787986384910841,110,-70,128
1787986384930532,110,-70,128
1787986384951289,110,-70,128
1787986384970775,110,-70,128
1787986384990426,110,-70,128
1787986385010587,110,-70,128
1787986385030406,110,-70,128
1787986385050738,110,-70,128
1787986385070444,110,-70,128
1787986385090843,110,-70,128
1787986385110663,110,-70,128
1787986385130612,110,-70,128
1787986385150709,110,-70,128
1787986385170459,110,-70,128
1787986385192664,110,-70,128
1787986385210933,110,-70,128
1787986385231896,110,-70,128
1787986385250874,110,-70,128
1787986385270436,110,-70,128
1787986385290711,110,-70,128
1787986385310524,110,-70,128
1787986385331334,110,-70,128
1787986385351107,110,-70,128
1787986385370829,110,-70,128
1787986385390953,110,-70,128
1787986385412929,110,-70,128
1787986385430725,110,-70,128
1787986385452905,110,-70,128
1787986385471128,110,-70,128
1787986385490675,110,-70,128
1787986385512638,110,-70,128
1787986385532941,110,-70,128
1787986385550747,110,-70,128
1787986385572218,110,-70,128
1787986385590777,110,-70,128
1787986385611763,110,-70,128
1787986385630585,110,-70,128
1787986385650751,110,-70,128
1787986385670555,110,-70,128
1787986385691154,110,-70,128
1787986385710853,110,-70,128
1787986385730728,110,-70,128
1787986385750550,110,-70,128
1787986385770479,110,-70,128
1787986385791077,110,-70,128
1787986385810679,110,-70,128
1787986385831653,110,-70,128
1787986385850842,110,-70,128
1787986385870490,110,-70,128
