capture_us,seq,tick_id,region_id,battery,roll,pitch,yaw,motors
1787986371570155,124912,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371571272,124914,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371574204,124937,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371589507,124967,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371609703,124976,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371631839,124985,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371767160,124994,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371768011,124996,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371768709,124998,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371769477,125000,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371770296,125002,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371771030,125004,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371771799,125006,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371793669,125057,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371810792,125066,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371830599,125076,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371851178,125085,0,255,93,-0.19,11.16,18.28,-18.24;39.18;-1.76;-15.88;39.8;3.18;21.76;23.49;-1.29;22.71;20.98;1.29;-0.76;-13.41;62.18
1787986371972606,125087,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986371974411,125089,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986371975809,125091,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986371977479,125093,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986371979057,125095,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986371980046,125097,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986371990325,125148,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372012345,125150,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372030905,125159,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372051499,125168,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372177331,125177,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372178276,125179,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372179218,125181,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372179913,125183,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372180772,125185,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372181420,125187,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372192076,125231,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372210597,125247,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372229637,125249,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372249885,125258,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372381472,125267,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372382074,125269,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372382515,125271,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372383025,125273,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372383476,125275,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372383960,125277,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372390784,125279,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372409827,125330,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372430404,125339,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372451970,125348,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372586210,125357,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372588002,125366,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372588602,125368,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372589126,125370,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372589751,125372,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372590253,125374,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372593228,125376,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372610531,125420,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372629827,125429,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372650468,125438,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372672675,125447,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372793400,125456,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372795703,125458,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372797439,125460,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372798686,125462,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372799912,125464,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372800814,125466,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372809897,125510,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372997642,125520,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986372999182,125522,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986373000680,125524,0,255,94,0.17,11.42,15.88,-18.24;39.8;-0.35;-16.82;38.55;1.76;22.24;24.12;-0.12;22.24;22.24;0.82;-0.25;-9.33;53
1787986373005287,125526,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373006537,125528,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373010263,125551,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373010909,125553,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373045594,125555,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373046526,125557,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373047193,125559,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373047973,125561,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373062786,125605,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373070235,125628,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373202650,125637,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373204795,125639,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373206163,125641,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373207564,125643,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373208866,125645,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373209880,125647,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373213141,125649,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373405716,125700,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373406678,125702,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373407591,125704,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373408402,125706,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373409255,125708,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373412657,125731,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373413081,125733,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373453849,125735,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373455697,125737,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373456868,125739,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373458060,125741,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373458944,125743,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373470742,125808,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373494148,125817,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373610565,125819,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373611134,125821,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373611644,125823,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373612049,125825,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373613526,125827,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373614044,125829,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373631663,125880,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373816235,125882,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373817951,125884,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373827891,125886,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373829568,125888,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373834982,125918,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373835962,125920,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373836802,125922,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373837415,125924,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373901396,125926,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373903875,125929,0,255,93,0.95,13.11,24.51,-17.76;37.92;-1.53;-16.35;41.06;2.71;22.24;23.49;-1.53;24.59;20.98;0.12;0.25;-9.84;53.76
1787986373905566,125931,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986373907295,125933,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986373908464,125935,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374027254,126007,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374028013,126009,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374071062,126011,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374071649,126013,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374072187,126015,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374072647,126017,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374075761,126019,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374076744,126021,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374077209,126023,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374094574,126088,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374236875,126097,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374237347,126099,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374237873,126101,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374238336,126103,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374240178,126105,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374240700,126107,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374241159,126109,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374261917,126160,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374273569,126169,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374430505,126171,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374432409,126173,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374433793,126175,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374435296,126177,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374436682,126179,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374437780,126181,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374438802,126183,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374441212,126199,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374635556,126250,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374636070,126252,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
1787986374636635,126254,0,255,94,-0.13,11.89,24.46,-18.24;37.92;-1.53;-16.35;39.8;2.94;22.24;24.12;-1.29;23.18;21.61;0.12;0.25;-9.84;53.76
